Row,AP1Amplitude,AP2Amplitude,AP12AmplitudeDrop,AP12AmplitudeChangePercent,AP1SSAmplitudeChange,AP1WidthHalfHeight,AP2WidthHalfHeight,AP12HalfWidthChangePercent,AP1WidthPeakToTrough,AP2WidthPeakToTrough,AP1RateOfChangePeakToTrough,AP2RateOfChangePeakToTrough,AP12RateOfChangePeakToTroughPercentChange,AP1AHPDepth,AP2AHPDepth,AP12AHPDepthPercentChange,AP1DelayMean,AP2DelayMean,AP1DelaySD,AP2DelaySD,AP1DelayMeanStrongStim,AP2DelayMeanStrongStim,AP1DelaySDStrongStim,AP2DelaySDStrongStim,Burst1ISIMean,Burst1ISIMeanStrongStim,Burst1ISISD,Burst1ISISDStrongStim,InitialAccommodationMean,SSAccommodationMean,AccommodationRateToSS,AccommodationAtSSMean,AccommodationRateMeanAtSS,ISIMedian,ISICV,ISIBurstMeanChange,SpikeRateStrongStim,InputResistance,PCA1_Cluster,Cluster
1055,0,0,2.302585093,3.208895882,3.049824557,-4.605170186,-4.605170186,0,0,0,0,0,4.700480366,0,0,4.944848276,7.602196622,7.604510941,0,0,7.601712132,7.602795666,0,0,7.602428794,7.602196622,0,0,0,0,0,0,2000,7.602735778,0,5.289868312,0,6.245119111,2,C
1056,0,0,2.302585093,3.208895882,3.049824557,-4.605170186,-4.605170186,0,0,0,0,0,4.700480366,0,0,4.944848276,7.602196622,7.604510941,0,0,7.601712132,7.602795666,0,0,7.602428794,7.602196622,0,0,0,0,0,0,2000,7.602735778,0,5.289868312,0,6.245119111,2,C
1057,89.51544,78.20485333,3.059203976,3.621325445,3.16315357,-0.94160854,-0.798507696,15.78947368,0.553885113,0.553885113,4.918546084,4.797518818,4.590229555,10.9792,10.75003,4.929875095,1.957273908,2.756205243,0,0,1.220829921,2.144761008,0,0,1.92205647,1.558144618,0,0,-50,-50,-0.352733686,-114.4762633,59.63982259,4.035478809,1.095406193,5.227771553,5.629418059,2.362306627,0,A
1058,0,0,2.302585093,3.208895882,3.049824557,-4.605170186,-4.605170186,0,0,0,0,0,4.700480366,0,0,4.944848276,7.602196622,7.604510941,0,0,7.601712132,7.602795666,0,0,7.602428794,7.602196622,0,0,0,0,0,0,2000,7.602735778,0,5.289868312,0,6.245119111,2,C
1059,79.135056,79.72127333,2.242174857,3.178510454,2.996707541,-1.021651248,-0.967584026,5.714285714,2.354228326,0.506817602,2.341725902,4.840331417,7.204405283,10.43902483,3.116166665,4.252781296,1.840549633,4.499587423,0,0,1.134622726,3.027715319,0,0,3.766765993,3.072693315,0,0,-33.33333333,-33.33333333,-0.055428993,-56.01998897,85.23855412,4.575174788,1.705377059,4.605170186,3.583518938,3.147107071,0,A
1060,97.41034,98.41588,2.196608832,3.166296228,2.889766024,-0.94160854,-0.916290732,2.631578947,0.593326845,0.609765572,4.909683883,4.865469683,4.660063272,11.61286,9.71888,4.821411626,1.728109442,2.838493497,0,0,1.118414916,1.884034745,0,0,2.75334219,1.823742515,0,0,-41.66666667,-33.33333333,-0.055615806,-79.69609769,158.633333,4.077622186,1.666619626,5.910774407,5.164785974,2.36377902,0,A
1061,82.13852762,68.815816,3.149427633,3.712877935,3.701808179,-1.139434283,-0.891598119,29.03225806,0.587786665,0.631271777,4.747590736,4.541334836,4.513048704,9.306389714,12.862216,5.185473247,1.456286733,2.666533521,0,0,1.556037136,2.12704052,0,0,3.446170747,1.517322624,0,0,5,-5,-0.085689803,-0.159466763,179344.2334,1.877937165,0.526091147,6.942990267,4.521788577,3.211219855,0,A
1062,82.55133818,79.60881333,2.56051839,3.34343482,3.128104692,-1.171182982,-0.994252273,20,0.559615788,2.337952237,4.853688056,2.327599726,2.849196711,12.85794182,7.002086281,4.552895638,1.45395301,3.800867956,0,0,1.214912744,1.940179474,0,0,3.870263071,1.696532619,0,0,-25,-25,-0.07830363,-39.36293663,62.16753493,4.167904765,2.646693259,5.517514107,4.442651256,3.207864743,0,A
1063,70.388152,76.567668,1.340377116,2.770871199,2.463008022,-1.021651248,-0.891598119,14.28571429,0.570979547,0.688134639,4.766400753,4.494880257,4.454554891,19.313448,11.104202,4.584397964,1.470175845,3.379292546,0,0,1.181727195,2.051556338,0,0,2.766633525,1.498506352,0,0,-29.16666667,-29.16666667,-0.054180909,-61.25774748,147.7262015,3.286908235,1.867386652,4.824668747,5.717027701,3.120482898,0,A
1064,0,0,2.302585093,3.208895882,3.049824557,-4.605170186,-4.605170186,0,0,0,0,0,4.700480366,0,0,4.944848276,7.602196622,7.604510941,0,0,7.601712132,7.602795666,0,0,7.602428794,7.602196622,0,0,0,0,0,0,2000,7.602735778,0,5.289868312,0,6.245119111,2,C
1065,0,0,2.302585093,3.208895882,3.049824557,-4.605170186,-4.605170186,0,0,0,0,0,4.700480366,0,0,4.944848276,7.602196622,7.604510941,0,0,7.601712132,7.602795666,0,0,7.602428794,7.602196622,0,0,0,0,0,0,2000,7.602735778,0,5.289868312,0,6.245119111,2,C
1066,89.51544,78.20485333,3.059203976,3.621325445,3.16315357,-0.94160854,-0.798507696,15.78947368,0.553885113,0.553885113,4.918546084,4.797518818,4.590229555,10.9792,10.75003,4.929875095,1.957273908,2.756205243,0,0,1.220829921,2.144761008,0,0,1.92205647,1.558144618,0,0,-50,-50,-0.352733686,-114.4762633,59.63982259,4.035478809,1.095406193,5.227771553,5.629418059,2.361961562,0,A
1067,69.24917556,64.201256,2.711239746,3.467023936,2.841868616,-0.84397007,-0.733969175,11.9047619,0.819779831,0.765467842,4.133324904,4.151672037,4.717443065,8.709777778,7.71992,4.860468289,1.576914721,2.599722324,0,0,1.497388409,2.196112848,0,0,1.953736585,1.588214276,0,0,-25,-28.84615385,-0.033090318,-45.42862449,365.879318,2.637627737,2.085377584,5.294923277,5.944110851,2.331518974,0,A
1068,92.00823667,85.789048,2.786195027,3.450340652,3.112858286,-0.916290732,-0.967584026,-5.128205128,0.760805829,0.741937345,4.502129648,4.514288586,4.711663319,9.690069333,13.554792,5.194804438,2.186051277,2.836150204,0,0,1.269760545,2.149433913,0,0,1.826965725,1.641905103,0,0,-58.62068966,-41.37931034,-0.205305435,-105.1238278,109.2476585,2.105352923,0.394035026,5.183884083,5.902633333,2.342534589,0,A
1069,73.53929143,74.24785126,2.229093564,3.169190937,3.041443313,-1.660731207,-1.660731207,0,1.269760545,1.229640551,3.671524638,3.731625416,4.756654791,24.53890749,24.35966882,4.939634073,2.80578169,3.815291816,0,0,2.212660385,3.371768571,0,0,3.305236991,3.012097628,0,0,6.25,6.25,0.163784067,-0.031746165,152.794332,3.327191968,5.965733922,5.289451668,4.051784948,2.600389985,0,A
1070,75.61274368,75.75825993,2.287926555,3.201090313,3.067071136,-1.609437912,-1.609437912,5.84E-14,1.834180185,1.761300262,3.045151641,3.145679613,4.796648696,29.65677997,31.41666315,4.986231309,2.388762789,5.63821231,0,0,1.549687908,4.239742765,0,0,5.620038481,4.46112659,0,1.42E-14,0,0,0,-5.308034891,10.00000016,5.648868599,3.996888864,5.317689577,2.397895273,2.411068612,0,A
1071,0,0,2.302585093,3.208895882,3.049824557,-4.605170186,-4.605170186,0,0,0,0,0,4.700480366,0,0,4.944848276,7.602196622,7.604510941,0,0,7.601712132,7.602795666,0,0,7.602428794,7.602196622,0,0,0,0,0,0,2000,7.602735778,0,5.289868312,0,6.245119111,2,C
1072,74.73999587,0,4.439587697,4.826325701,4.562801539,-1.560647748,-4.605170186,-100,1.754403683,0,3.117583519,0,2.302585093,28.46843128,0,3.700055262,3.017004409,7.604510941,0,0,2.378619779,4.776515052,0,0,7.602428794,4.70061672,0,0,-100,-100,-1,-100,2000,7.602735778,0,5.289868312,2.351375257,2.514653496,1,B
1073,74.73999587,72.5684032,2.499104768,3.31988869,4.562801539,-1.560647748,-1.609437912,-5,0.009950331,0.019802627,9.036292499,8.344792861,4.095618809,9.275671238,11.57581385,5.107442089,3.017004409,3.349553149,0,0,2.378619779,2.76757618,0,0,1.86872051,1.720979287,0,0,-100,-100,-1,-99.98511286,109307.8361,2.074429,1.324075466,5.291341619,4.304065093,2.514653496,0,A
1074,75.58854133,0,4.449551411,4.826325701,4.57161528,-1.609437912,-4.605170186,-100,2.055404964,0,2.785524637,0,2.302585093,27.980112,0,3.700055262,2.462149663,7.604510941,0,0,1.829376333,7.602795666,0,0,7.602428794,7.602196622,0,0,-100,-100,-1,-100,2000,7.602735778,0,5.289868312,0.405465108,2.302585093,1,B
1075,63.701,64.94700664,2.16950998,3.126572739,3.02083396,-1.514127733,-1.560647748,-4.761904762,1.795087259,1.738710248,2.962518312,3.028738044,4.764046557,28.3990892,27.31059333,4.917179083,3.037353948,5.028278729,0,0,1.785070481,3.75114978,0,0,4.875617082,3.836976131,0,0,0,0,0,-1.180492739,5.245403025,4.885449929,5.808471162,5.296349525,2.995732274,2.439035973,0,A
1076,76.51718921,75.40338009,2.4081884,3.266040854,3.147709329,-1.660731207,-1.609437912,5.555555556,2.05284086,2.071913275,2.737319141,2.699239623,4.663486142,21.56790709,20.84346733,4.920642468,2.955951404,4.075331623,0,0,2.408745289,3.714303506,0,0,3.641787847,3.410982682,0,0,0,0,0,-0.181953905,0.712335194,3.656356262,5.993075139,5.292601109,3.610917913,2.610387695,0,A
1077,78.188898,74.50036881,2.616558197,3.383345693,3.213490307,-1.609437912,-1.609437912,0,2.575661013,2.223541886,2.233974301,2.582953097,5.054787408,23.0210691,26.32565704,5.042160859,2.329227024,4.753159064,0,0,1.467874348,2.215937286,0,0,4.699206828,3.129388658,2.84E-14,0,-25,-25,-0.112973926,-10.17968065,4.051186399,4.754882459,3.749451271,5.345814457,3.295836866,2.410681354,0,A
1078,76.51718921,74.94695281,2.448435974,3.288546571,3.152461295,-1.660731207,-1.609437912,5.555555556,2.382320061,2.337952237,2.373936198,2.396121123,4.722718621,19.222905,18.47054268,4.916585789,2.955951404,4.121959729,0,0,2.408745289,3.385406696,0,0,3.708559525,3.208421367,0,0,0,-9.090909091,-0.166958845,-5.00E-09,3.861823738,3.72025699,6.13693338,5.287732803,3.610917913,2.610387695,0,A
1079,76.52147454,0,4.460392644,4.826325701,4.581216726,-1.660731207,-4.605170186,-100,1.899117988,0,2.955084486,0,2.302585093,26.87352545,0,3.700055262,2.926917958,7.604510941,0,0,2.297572551,4.327306422,0,0,7.602428794,4.216119619,0,0,-100,-100,-1,-100,2000,7.602735778,0,5.289868312,2.772588722,2.513469666,1,B
1080,63.701,64.94700664,2.16950998,3.126572739,3.02083396,-1.514127733,-1.560647748,-4.761904762,1.795087259,1.738710248,2.962518312,3.028738044,4.764046557,28.3990892,27.31059333,4.917179083,3.037353948,5.028278729,0,0,1.785070481,3.75114978,0,0,4.875617082,3.836976131,0,0,0,0,0,-1.180492739,5.245403025,4.885449929,5.808471162,5.296349525,2.995732274,2.439035973,0,A
1081,76.52147454,0,4.460392644,4.826325701,4.581216726,-1.660731207,-4.605170186,-100,1.899117988,0,2.955084486,0,2.302585093,26.87352545,0,3.700055262,2.926917958,7.604510941,0,0,2.297572551,4.327306422,0,0,7.602428794,4.216119619,0,0,-100,-100,-1,-100,2000,7.602735778,0,5.289868312,2.772588722,2.513469666,1,B
1082,0,0,2.302585093,3.208895882,3.049824557,-4.605170186,-4.605170186,0,0,0,0,0,4.700480366,0,0,4.944848276,7.602196622,7.604510941,0,0,7.601712132,7.602795666,0,0,7.602428794,7.602196622,0,0,0,0,0,0,2000,7.602735778,0,5.289868312,0,6.245119111,2,C
1083,0,0,2.302585093,3.208895882,3.049824557,-4.605170186,-4.605170186,0,0,0,0,0,4.700480366,0,0,4.944848276,7.602196622,7.604510941,0,0,7.601712132,7.602795666,0,0,7.602428794,7.602196622,0,0,0,0,0,0,2000,7.602735778,0,5.289868312,0,6.245119111,2,C
1084,78.188898,76.42999568,2.464610597,3.295884915,3.187303984,-1.609437912,-1.660731207,-5.263157895,1.795087259,1.726331664,3.080316602,3.174157653,4.79009095,26.0528691,29.39883667,5.032348059,2.329227024,4.864761378,0,0,1.467874348,3.260017768,0,0,4.807498598,3.584351925,2.84E-14,0,-25,0,0,-7.510980121,22.45353976,4.849762069,4.02094107,5.329844441,3.113515309,2.410681354,0,A
1085,78.188898,75.09065454,2.572478134,3.35739362,3.238693766,-1.609437912,-1.660731207,-5.263157895,0,0.009950331,9.008040389,8.995819868,4.689375626,3.486087,5.592172121,5.302625845,2.329227024,2.823163008,0,0,1.467874348,2.09679018,0,0,1.631199404,1.430311247,0,0,0,-16.66666667,-0.11554816,-101.2734178,27.55521932,1.846878768,0.484679166,5.358376217,4.197201948,2.410681354,0,A
1086,76.52147454,73.46448145,2.569323859,3.358522639,3.237480615,-1.660731207,-1.609437912,5.555555556,0.009950331,0.019802627,9.031901667,8.307054478,4.067892684,7.126058788,7.5627,4.987550388,2.926917958,3.240637317,0,0,2.297572551,2.657458415,0,0,1.670533012,1.541159072,0,0,-8.571428571,-8.571428571,-0.100156912,-73.96392825,38.00940925,2.289499853,2.314479505,5.298832344,5.351858133,2.513469666,0,A
1087,75.74457842,74.75010596,2.397392643,3.260580803,3.05339631,-1.660731207,-1.560647748,11.11111111,2.400618833,2.405141681,2.369238045,2.346452393,4.677627514,21.43854346,20.49013844,4.912843899,3.213260086,4.393337426,0,0,2.683074215,4.085640122,0,0,3.998108954,3.809436417,0,0,-12.5,0,0,-0.127933501,20.05480148,4.010056746,8.39857807,5.290456634,3.198673118,2.617192132,0,A
1088,100.4268419,0,4.704353237,4.826325701,4.800230938,0.19062036,-4.605170186,-100,1.345472367,0,3.781670304,0,2.302585093,21.37873884,0,3.700055262,1.91102289,7.604510941,0,0,1.319085611,3.175132902,0,0,7.602428794,3.021156326,0,0,-100,-100,-1,-100,2000,7.602735778,0,5.289868312,4.043051268,2.971463761,1,B
1089,0,0,2.302585093,3.208895882,3.049824557,-4.605170186,-4.605170186,0,0,0,0,0,4.700480366,0,0,4.944848276,7.602196622,7.604510941,0,0,7.601712132,7.602795666,0,0,7.602428794,7.602196622,0,0,0,0,0,0,2000,7.602735778,0,5.289868312,0,6.245119111,2,C
1090,55.82248,55.059196,2.376140713,3.262666232,3.139047282,0.067658648,0.09531018,2.830188679,2.140066163,2.231089091,2.316902114,2.255826432,4.638868705,12.75902,15.93460355,5.107994703,4.022132228,4.536570094,0,0,2.900871993,5.06594385,0,0,4.198028673,4.775756487,0,0,-25,-25,-0.07434502,-77.29986663,78.79248071,4.909414347,1.703555985,5.95121075,2.602689685,5.912763888,0,A
1091,63.587156,62.38521455,2.416087107,3.282487758,3.439986794,-0.127833372,-0.116533816,1.149425287,1.623340818,1.648658626,3.032064345,2.983062734,4.653728974,16.754656,16.35725745,4.927816355,2.646883766,3.528710702,0,0,1.574846468,2.779440197,0,0,2.926114207,2.454017797,0,0,-62.5,-75,-0.157918009,-105.5465829,208.6584475,5.163556647,0.938566892,5.307474376,2.917770732,4.34265801,0,A
1092,42.51454771,37.40846154,2.715097721,3.604463387,2.302585093,-1.427116356,-1.30933332,13.04347826,0.463734016,2.248128907,4.554242605,1.973670998,2.80881026,12.96595429,15.08053846,5.054705019,2.858766418,3.395514599,0,0,1.153731588,1.953027617,0,0,2.871868286,2.511223958,0,0,15.625,18.75,0.425362976,-30.44463713,0.112453711,2.676215478,2.487898671,5.928201474,2.442347035,4.796934477,0,A
1093,65.22002553,64.71490001,2.351863282,3.239706818,3.075281089,-0.94160854,-0.94160854,-1.46E-14,3.011113376,3.07130346,1.623932903,1.592752331,4.665101128,13.42965783,15.86322576,5.066198583,4.460837815,5.000584958,0,0,3.475686234,3.784189634,0,0,4.244917421,3.056356895,0,0,-50,-25,-0.033818059,-66.72527236,258.3630959,5.071949874,1.640797858,5.442892182,3.610917913,6.850646764,0,A
1094,86.10978546,70.29754667,3.250848751,3.763862264,3.06628337,-0.776528789,-0.820980552,-4.444444444,1.786746927,3.022860941,2.909414419,1.715671226,3.591562777,0.100094544,18.85840142,9.84591343,4.32677816,4.466137977,0,0,3.086029912,3.301745303,0,0,3.806884687,1.756132292,0,0,-20,-20,-0.047012364,-90.35607558,97.25658671,4.697840521,1.638142632,7.13445652,3.597312261,6.250309874,0,A
1095,81.608141,81.8292,2.280231196,3.197891738,3.123084009,-0.223143551,-0.223143551,0,2.170195905,2.149433913,2.662890075,2.686796834,4.723849565,21.89214872,21.89979065,4.945096783,4.309052635,4.856940066,0,0,3.111290614,3.86388263,0,0,3.975467178,3.2554006,0,0,-50,-50,-0.060064389,-74.82841406,410.6251577,4.939568846,1.401927892,5.301989055,3.583518938,5.677178487,0,A
1096,51.13195733,46.47868962,2.684663363,3.522005467,3.259507753,-1.049822124,-0.867500568,20.58823529,3.655064106,2.753660712,1.182011808,1.737707462,5.380748179,34.03719926,22.38047635,4.665347931,2.883123329,7.003120003,0,2.27E-13,1.745715531,6.59767762,0,1.14E-13,6.651791488,6.157624963,1.14E-13,5.68E-14,0,-100,-1,-100,2000,6.652585572,1.257439564,4.951883098,1.609437912,5.810183516,0,A
1097,43.920316,40.57874,2.590885174,3.476923456,3.294406446,-1.021651248,-0.994252273,2.857142857,1.033184483,1.085189268,3.62958799,3.504867081,4.584506137,22.501764,22.68422,4.950604936,3.065258336,3.737907685,0,0,2.109000344,2.852439104,0,0,3.188210411,2.287471455,0,0,14.28571429,21.42857143,0.349968503,-38.23407872,0.235093577,3.356200016,2.535483622,5.577297542,4.584967479,6.810036867,0,A
1098,72.79645333,72.91657412,2.290500286,3.202206996,3.139263087,0,-0.010050336,-1.01010101,2.237513096,2.208274414,2.480797847,2.525543966,4.744881023,18.86170521,20.21472889,4.99466125,4.111365547,4.618579873,0,0,3.069447311,3.684620397,0,0,3.699819394,3.010128154,0,0,-50,-50,-0.0650026,-77.68343277,443.7124088,4.674416359,1.35214728,5.336934448,3.17805383,5.327876688,0,A
1099,67.66641778,49.610108,3.334213554,3.940339135,3.740987026,-0.579818495,-0.301105093,32.72727273,1.406096988,1.70837786,3.427069804,2.816992116,4.139917489,24.07538794,21.47350778,4.86477927,2.282382386,3.533978493,0,0,1.371180723,2.588515632,0,0,3.178678635,2.300081963,0,0,0,0,0,-5.970035046,0.04939898,3.205182498,4.107382153,5.346254021,4.919980926,4.75510359,0,A
1100,79.50040533,77.46731686,2.487660228,3.307219,3.619416152,-0.527632742,-0.510825624,1.724137931,1.30833282,1.345472367,3.578759141,3.506837436,4.6333798,14.53804168,14.38581647,4.937365128,2.164471791,3.077772984,0,0,2.132982309,2.742773637,0,0,2.436678827,1.908059925,0,0,-51.72413793,-51.72413793,-0.102986895,-80.15758618,315.7168745,3.452840615,1.430789332,5.292278049,0.916290732,3.648972892,0,A
1101,45.83182,51.95240667,1.355683939,2.433375966,3.050142169,-0.116533816,-0.198450939,-7.954545455,1.757857918,1.570697084,2.612887527,2.998216325,5.079721991,14.83238105,20.62711333,5.19027358,3.90841651,4.20514028,0,0,2.86505395,3.320348794,0,0,3.002956119,2.369308725,0,0,-53.33333333,-60,-0.040295771,-82.17141413,742.1636809,3.782597458,0.750231787,5.599290363,3.650658241,5.425451094,0,A
1102,78.16824364,75.70939462,2.522431135,3.32853091,3.312180681,-0.544727175,-0.544727175,1.95E-14,1.211940974,1.241268589,3.700571708,3.641814732,4.645822714,14.98198303,15.70672923,4.978711037,3.631515137,4.247351731,0,0,2.501435952,3.11750733,0,0,3.481701521,2.610804817,0,0,-44.44444444,-44.44444444,-0.076726245,-75.65817659,274.949822,4.434856248,1.507609739,5.358913615,3.277144733,5.722317658,0,A
1103,67.96340821,67.0036,2.394234782,3.264383843,3.229029917,-0.430782916,-0.415515444,1.5625,2.163323026,2.208274414,2.471888233,2.435569825,4.664423846,15.54148618,17.41723727,5.027288232,3.789177175,4.396299294,0,0,2.751748056,3.381334753,0,0,3.63508303,2.769458829,0,0,-33.33333333,-44.44444444,-0.06512579,-57.70127269,343.8747524,4.283448621,1.795254335,5.366786948,3.481240089,5.876263098,0,A
1104,38.09382667,41.773416,1.843784185,2.714195442,2.419063407,-1.049822124,-1.021651248,2.941176471,0.970778917,1.01884732,3.470122449,3.467320356,4.697851435,12.97688491,13.18639859,4.956278041,2.906354462,3.409826708,0,0,1.467874348,2.354228326,0,0,2.332143895,7.602196622,0,0,0,0,0,-26.8327735,20.37666733,2.57261223,3.648482418,5.278104821,0.693147181,4.923701024,0,A
1105,50.47227238,50.99338819,2.249066608,3.166287499,3.151388346,-0.198450939,-0.186329578,1.234567901,2.156402583,2.037316615,2.252897038,2.371039553,4.820387619,14.58432948,13.7624307,4.9038964,4.486499256,4.888090941,0,0,3.283914221,3.884240624,0,0,3.730261292,3.077312261,0,0,-22.22222222,-22.22222222,-0.019399075,-49.08854854,993.5458492,4.05646961,1.932150117,5.273940397,3.583518938,6.989552277,0,A
1106,51.669553,50.74606,2.390915791,3.278617168,3.058828633,-0.400477567,-0.356674944,4.545454545,2.005525859,3.114847754,2.359002853,1.383237338,3.718110631,9.932393181,13.58107119,5.177192546,4.064572404,4.538175317,0,0,2.938103161,3.371768571,0,0,3.861045451,2.382320061,0,0,12.5,12.5,0.086463305,-33.83857801,2.319248613,3.897010885,2.604568486,5.664785844,4.119037175,5.528632974,0,A
1107,66.51487833,65.89012471,2.363186527,3.246141176,3.222625352,-0.030459207,-0.020202707,1.041666667,2.419478844,2.364620484,2.249172595,2.299076455,4.751177208,20.31918382,20.53223529,4.952286031,3.506757877,4.369827527,0,0,2.443216223,3.52459426,0,0,3.843422914,3.145229285,0,0,-66.66666667,-66.66666667,-0.091089614,-88.66022528,350.4441814,5.294610505,1.17793953,5.351324077,3.020424886,5.256875125,0,A
1108,62.0692595,60.38465432,2.458272179,3.312942161,3.260220313,-0.371063681,-0.356674944,1.470588235,1.45395301,1.521698998,3.170808621,3.068042348,4.603227742,12.80245875,13.00453083,4.95602369,4.621732274,4.781892764,0,0,3.516310189,3.770459441,0,0,2.920739295,2.367436065,0,0,-25,-25,-0.062269602,-94.81322535,116.2748254,3.791774433,0.801557884,5.465578354,3.295836866,6.278132094,0,A
1109,53.00069554,50.30353976,2.541378014,3.395871514,3.180567946,-0.510825624,-0.494296322,1.694915254,3.620600613,4.049172844,1.120360846,0.829328985,4.283957158,22.11762256,22.48828607,4.956709863,3.551053137,6.673525502,0,1.14E-13,2.201659174,4.183423245,0,0,6.624105068,4.037597828,1.14E-13,0,-100,-100,-1,-100,2000,6.624921435,6.082910924,5.287564777,3.091042453,5.295708474,0,A
1110,65.89722667,65.18722667,2.371177885,3.251504769,3.066531965,-0.653926467,-0.634878272,1.960784314,2.751109691,2.663052835,1.830606024,1.961600598,4.841572434,10.88695233,16.32950245,5.249342611,3.122364924,4.120824195,0,0,2.069391206,2.766319109,0,0,3.787592927,2.922354804,0,0,0,0,0,-33.08744464,49.18912856,4.019890376,2.894519827,5.472892596,3.749504076,4.800991088,0,A
1111,76.94622462,0,4.46528982,4.826325701,4.585557762,-0.261364764,-4.605170186,-100,3.685373315,0,1.482277581,0,2.302585093,55.29289314,0,3.700055262,3.705244808,7.604510941,0,0,2.588515632,7.602795666,0,0,7.602428794,7.602196622,0,0,-100,-100,-1,-100,2000,7.602735778,0,5.289868312,0.405465108,5.146736755,1,B
1112,72.03021818,53.21538201,3.360890399,3.929322432,4.53412369,-0.139262067,0.039220713,19.76744186,1.811562097,2.402430428,2.936552397,2.111776067,3.925666308,19.36559248,19.77680052,4.959853691,2.130609828,6.319436473,0,1.14E-13,0.982078472,2.925846146,0,0,6.486785594,2.814809738,1.14E-13,0,-100,-100,-1,-100,2000,6.48772207,1.928309482,5.477796484,4.17438727,3.77432383,0,A
1113,0,0,2.302585093,3.208895882,3.049824557,-4.605170186,-4.605170186,0,0,0,0,0,4.700480366,0,0,4.944848276,7.602196622,7.604510941,0,0,7.601712132,7.602795666,0,0,7.602428794,7.602196622,0,0,0,0,0,0,2000,7.602735778,0,5.289868312,0,6.245119111,2,C
1114,68.34797867,68.16237601,2.32097522,3.219807301,3.106457153,-0.867500568,-0.867500568,0,1.495148766,1.541159072,3.295784563,3.243117325,4.650833847,21.60713529,22.16895924,4.963192244,4.446760449,5.055990996,0,0,3.438814245,4.000217016,0,0,4.269277781,3.337014353,0,0,-20,0,0,-30.59066678,456.0337596,4.54584472,2.428888609,5.311394846,3.555348061,6.94305014,0,A
1115,69.09170667,65.66771333,2.597043653,3.391398358,3.296334229,-0.051293294,-0.040821995,1.063829787,2.005525859,2.141241943,2.593645428,2.460515268,4.569834493,10.50174618,14.77072667,5.199047909,3.327191968,3.987872318,0,0,1.978239036,2.931726944,0,0,3.568969157,2.63188884,0,0,-14.28571429,-14.28571429,-0.092885008,-70.01827138,47.77364434,4.219654753,1.994870285,5.706410095,3.737669618,5.195871734,0,A
1116,68.24927048,61.12858009,2.840287696,3.560622692,3.340467796,-0.527632742,-0.46203546,6.896551724,3.646754528,4.075161743,1.433720769,1.087988475,4.271367507,51.05694286,52.7570994,4.968280611,3.546163152,7.473938029,0,4.55E-13,2.424802726,7.295165032,0,2.27E-13,7.602428794,7.602196622,0,0,-100,0,-1,-100,2000,7.453492344,0,5.289868312,0.693147181,5.109537578,0,A
1117,53.173824,0,4.145890038,4.826325701,4.307915296,-1.078809661,-4.605170186,-100,3.553346059,0,1.395360459,0,2.302585093,49.85222143,0,3.700055262,2.742773637,7.604510941,0,0,1.750937475,7.602795666,0,0,7.602428794,7.602196622,0,0,-100,-100,-1,-100,2000,7.602735778,0,5.289868312,0.405465108,5.636357764,1,B
1118,85.1329,85.73079545,2.240933553,3.180111461,3.340953653,-0.634878272,-0.616186139,1.923076923,2.23644529,2.85991255,2.507660053,1.945597754,4.146148631,9.135888155,12.99321604,5.207688068,3.956996371,4.341595189,0,0,2.871868286,3.228033763,0,0,3.647406206,1.981690886,0,0,-25,-25,-0.042601776,-61.29410401,134.9388902,4.258162647,2.015573513,5.867800458,4.069026754,5.266668427,0,A
1119,70.89289091,66.74632,2.649472256,3.421026374,3.093184793,-0.562118918,-0.597837001,-3.571428571,2.54474665,2.783157674,2.008649971,1.878461886,4.563320872,4.868245933,17.3475521,5.983408319,3.165053018,3.822973189,0,0,2.02287119,7.602795666,0,0,3.576969762,7.602196622,0,0,0,0,0,-60.43120503,1.991236557,3.855029284,2.449673805,5.924465306,0.405465108,4.35254372,0,A
1120,73.48234353,69.66255,2.626101879,3.399528959,3.366727736,-0.446287103,-0.415515444,3.174603175,1.418277407,1.474763009,3.453137157,3.339935847,4.594587509,22.29368192,22.05980636,4.937350892,4.087319947,4.687487228,0,0,2.79239135,3.442339325,0,0,4.217594111,2.738902665,0,0,-20,-20,-0.071098471,-54.42482183,1.818053115,4.621141955,2.191509039,5.671741367,4.394449155,5.726171196,0,A
1121,64.57036333,63.75580369,2.380893341,3.258605996,3.288822891,-0.248461359,-0.223143551,2.597402597,2.50389195,2.585505848,2.082877889,1.994960395,4.609022938,14.34888919,14.18215469,4.936540407,3.841385926,4.443944537,0,0,2.733067964,3.517201057,0,0,3.663176957,2.968361077,0,0,-50,-33.33333333,-0.073210194,-83.30412482,188.2134891,4.828713657,1.422282917,5.349100033,3.931825633,5.75484352,0,A
